"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
1,182,"PRT","Portugal",1,"Évora",1,"Évora",1,"Évora (São Mamede)","Parish","Parish",NA,NA
2,182,"PRT","Portugal",1,"Évora",1,"Évora",2,"Évora (Santo Antão)","Parish","Parish",NA,NA
3,182,"PRT","Portugal",1,"Évora",1,"Évora",3,"Bacelo","Parish","Parish",NA,NA
4,182,"PRT","Portugal",1,"Évora",1,"Évora",4,"Canaviais","Parish","Parish",NA,NA
5,182,"PRT","Portugal",1,"Évora",1,"Évora",5,"Horta Das Figueiras","Parish","Parish",NA,NA
6,182,"PRT","Portugal",1,"Évora",1,"Évora",6,"Malagueira","Parish","Parish",NA,NA
7,182,"PRT","Portugal",1,"Évora",1,"Évora",7,"Nossa Senhora Da Boa Fé","Parish","Parish",NA,NA
8,182,"PRT","Portugal",1,"Évora",1,"Évora",8,"Nossa Senhora Da Graça Do Divor","Parish","Parish",NA,NA
9,182,"PRT","Portugal",1,"Évora",1,"Évora",9,"Nossa Senhora Da Tourega","Parish","Parish",NA,NA
10,182,"PRT","Portugal",1,"Évora",1,"Évora",10,"Nossa Senhora De Guadalupe","Parish","Parish",NA,NA
11,182,"PRT","Portugal",1,"Évora",1,"Évora",11,"Nossa Senhora De Machede","Parish","Parish",NA,NA
12,182,"PRT","Portugal",1,"Évora",1,"Évora",12,"São Bento Do Mato","Parish","Parish",NA,NA
13,182,"PRT","Portugal",1,"Évora",1,"Évora",13,"São Manços","Parish","Parish",NA,NA
14,182,"PRT","Portugal",1,"Évora",1,"Évora",14,"São Miguel De Machede","Parish","Parish",NA,NA
15,182,"PRT","Portugal",1,"Évora",1,"Évora",15,"São Sebastião Da Giesteira","Parish","Parish",NA,NA
16,182,"PRT","Portugal",1,"Évora",1,"Évora",16,"São Vicente Do Pigeiro","Parish","Parish",NA,NA
17,182,"PRT","Portugal",1,"Évora",1,"Évora",17,"Sé E São Pedro","Parish","Parish",NA,NA
18,182,"PRT","Portugal",1,"Évora",1,"Évora",18,"Senhora Da Saúde","Parish","Parish",NA,NA
19,182,"PRT","Portugal",1,"Évora",1,"Évora",19,"Torre De Coelheiros","Parish","Parish",NA,NA
20,182,"PRT","Portugal",1,"Évora",2,"Alandroal",20,"Alandroal (Nossa Senhora Da Conceição)","Parish","Parish",NA,NA
21,182,"PRT","Portugal",1,"Évora",2,"Alandroal",21,"Capelins (Santo António)","Parish","Parish",NA,NA
22,182,"PRT","Portugal",1,"Évora",2,"Alandroal",22,"Juromenha (Nossa Senhora Do Loreto)","Parish","Parish",NA,NA
23,182,"PRT","Portugal",1,"Évora",2,"Alandroal",23,"São Brás Dos Matos (Mina Do Bugalho)","Parish","Parish",NA,NA
24,182,"PRT","Portugal",1,"Évora",2,"Alandroal",24,"Santiago Maior","Parish","Parish",NA,NA
25,182,"PRT","Portugal",1,"Évora",2,"Alandroal",25,"Terena (São Pedro)","Parish","Parish",NA,NA
26,182,"PRT","Portugal",1,"Évora",3,"Arraiolos",26,"Arraiolos","Parish","Parish",NA,NA
27,182,"PRT","Portugal",1,"Évora",3,"Arraiolos",27,"Gafanhoeira (São Pedro)","Parish","Parish",NA,NA
28,182,"PRT","Portugal",1,"Évora",3,"Arraiolos",28,"Igrejinha","Parish","Parish",NA,NA
29,182,"PRT","Portugal",1,"Évora",3,"Arraiolos",29,"São Gregório","Parish","Parish",NA,NA
30,182,"PRT","Portugal",1,"Évora",3,"Arraiolos",30,"Sabugueiro","Parish","Parish",NA,NA
31,182,"PRT","Portugal",1,"Évora",3,"Arraiolos",31,"Santa Justa","Parish","Parish",NA,NA
32,182,"PRT","Portugal",1,"Évora",3,"Arraiolos",32,"Vimieiro","Parish","Parish",NA,NA
33,182,"PRT","Portugal",1,"Évora",4,"Borba",33,"Borba (Matriz)","Parish","Parish",NA,NA
34,182,"PRT","Portugal",1,"Évora",4,"Borba",34,"Borba (São Bartolomeu)","Parish","Parish",NA,NA
35,182,"PRT","Portugal",1,"Évora",4,"Borba",35,"Orada","Parish","Parish",NA,NA
36,182,"PRT","Portugal",1,"Évora",4,"Borba",36,"Rio De Moinhos","Parish","Parish",NA,NA
37,182,"PRT","Portugal",1,"Évora",5,"Estremoz",37,"Évora Monte (Santa Maria)","Parish","Parish",NA,NA
38,182,"PRT","Portugal",1,"Évora",5,"Estremoz",38,"Arcos","Parish","Parish",NA,NA
39,182,"PRT","Portugal",1,"Évora",5,"Estremoz",39,"Estremoz (Santa Maria)","Parish","Parish",NA,NA
40,182,"PRT","Portugal",1,"Évora",5,"Estremoz",40,"Estremoz (Santo André)","Parish","Parish",NA,NA
41,182,"PRT","Portugal",1,"Évora",5,"Estremoz",41,"Glória","Parish","Parish",NA,NA
42,182,"PRT","Portugal",1,"Évora",5,"Estremoz",42,"São Bento De Ana Loura","Parish","Parish",NA,NA
43,182,"PRT","Portugal",1,"Évora",5,"Estremoz",43,"São Bento Do Ameixial","Parish","Parish",NA,NA
44,182,"PRT","Portugal",1,"Évora",5,"Estremoz",44,"São Bento Do Cortiço","Parish","Parish",NA,NA
45,182,"PRT","Portugal",1,"Évora",5,"Estremoz",45,"São Domingos De Ana Loura","Parish","Parish",NA,NA
46,182,"PRT","Portugal",1,"Évora",5,"Estremoz",46,"São Lourenço De Mamporcão","Parish","Parish",NA,NA
47,182,"PRT","Portugal",1,"Évora",5,"Estremoz",47,"Santa Vitória Do Ameixial","Parish","Parish",NA,NA
48,182,"PRT","Portugal",1,"Évora",5,"Estremoz",48,"Santo Estêvão","Parish","Parish",NA,NA
49,182,"PRT","Portugal",1,"Évora",5,"Estremoz",49,"Veiros","Parish","Parish",NA,NA
50,182,"PRT","Portugal",1,"Évora",6,"Montemor-o-Novo",50,"Cabrela","Parish","Parish",NA,NA
51,182,"PRT","Portugal",1,"Évora",6,"Montemor-o-Novo",51,"Ciborro","Parish","Parish",NA,NA
52,182,"PRT","Portugal",1,"Évora",6,"Montemor-o-Novo",52,"Cortiçadas De Lavre","Parish","Parish",NA,NA
53,182,"PRT","Portugal",1,"Évora",6,"Montemor-o-Novo",53,"Foros De Vale De Figueira","Parish","Parish",NA,NA
54,182,"PRT","Portugal",1,"Évora",6,"Montemor-o-Novo",54,"Lavre","Parish","Parish",NA,NA
55,182,"PRT","Portugal",1,"Évora",6,"Montemor-o-Novo",55,"Nossa Senhora Da Vila","Parish","Parish",NA,NA
56,182,"PRT","Portugal",1,"Évora",6,"Montemor-o-Novo",56,"Nossa Senhora Do Bispo","Parish","Parish",NA,NA
57,182,"PRT","Portugal",1,"Évora",6,"Montemor-o-Novo",57,"São Cristóvão","Parish","Parish",NA,NA
58,182,"PRT","Portugal",1,"Évora",6,"Montemor-o-Novo",58,"Santiago Do Escoural","Parish","Parish",NA,NA
59,182,"PRT","Portugal",1,"Évora",6,"Montemor-o-Novo",59,"Silveiras","Parish","Parish",NA,NA
60,182,"PRT","Portugal",1,"Évora",7,"Mora",60,"Brotas","Parish","Parish",NA,NA
61,182,"PRT","Portugal",1,"Évora",7,"Mora",61,"Cabeção","Parish","Parish",NA,NA
62,182,"PRT","Portugal",1,"Évora",7,"Mora",62,"Mora","Parish","Parish",NA,NA
63,182,"PRT","Portugal",1,"Évora",7,"Mora",63,"Pavia","Parish","Parish",NA,NA
64,182,"PRT","Portugal",1,"Évora",8,"Mourão",64,"Granja","Parish","Parish",NA,NA
65,182,"PRT","Portugal",1,"Évora",8,"Mourão",65,"Luz","Parish","Parish",NA,NA
66,182,"PRT","Portugal",1,"Évora",8,"Mourão",66,"Mourão","Parish","Parish",NA,NA
67,182,"PRT","Portugal",1,"Évora",9,"Portel",67,"Alqueva","Parish","Parish",NA,NA
68,182,"PRT","Portugal",1,"Évora",9,"Portel",68,"Amieira","Parish","Parish",NA,NA
69,182,"PRT","Portugal",1,"Évora",9,"Portel",69,"Monte Do Trigo","Parish","Parish",NA,NA
70,182,"PRT","Portugal",1,"Évora",9,"Portel",70,"Oriola","Parish","Parish",NA,NA
71,182,"PRT","Portugal",1,"Évora",9,"Portel",71,"Portel","Parish","Parish",NA,NA
72,182,"PRT","Portugal",1,"Évora",9,"Portel",72,"São Bartolomeu Do Outeiro","Parish","Parish",NA,NA
73,182,"PRT","Portugal",1,"Évora",9,"Portel",73,"Santana","Parish","Parish",NA,NA
74,182,"PRT","Portugal",1,"Évora",9,"Portel",74,"Vera Cruz","Parish","Parish",NA,NA
75,182,"PRT","Portugal",1,"Évora",10,"Redondo",75,"Montoito","Parish","Parish",NA,NA
76,182,"PRT","Portugal",1,"Évora",10,"Redondo",76,"Redondo","Parish","Parish",NA,NA
77,182,"PRT","Portugal",1,"Évora",11,"Reguengos de Monsaraz",77,"Campinho","Parish","Parish",NA,NA
78,182,"PRT","Portugal",1,"Évora",11,"Reguengos de Monsaraz",78,"Campo","Parish","Parish",NA,NA
79,182,"PRT","Portugal",1,"Évora",11,"Reguengos de Monsaraz",79,"Corval","Parish","Parish",NA,NA
80,182,"PRT","Portugal",1,"Évora",11,"Reguengos de Monsaraz",80,"Monsaraz","Parish","Parish",NA,NA
81,182,"PRT","Portugal",1,"Évora",11,"Reguengos de Monsaraz",81,"Reguengos De Monsaraz","Parish","Parish",NA,NA
82,182,"PRT","Portugal",1,"Évora",12,"Vendas Novas",82,"Landeira","Parish","Parish",NA,NA
83,182,"PRT","Portugal",1,"Évora",12,"Vendas Novas",83,"Vendas Novas","Parish","Parish",NA,NA
84,182,"PRT","Portugal",1,"Évora",13,"Viana do Alentejo",84,"Aguiar","Parish","Parish",NA,NA
85,182,"PRT","Portugal",1,"Évora",13,"Viana do Alentejo",85,"Alcáçovas","Parish","Parish",NA,NA
86,182,"PRT","Portugal",1,"Évora",13,"Viana do Alentejo",86,"Viana Do Alentejo","Parish","Parish",NA,NA
87,182,"PRT","Portugal",1,"Évora",14,"Vila Viçosa",87,"Bencatel","Parish","Parish",NA,NA
88,182,"PRT","Portugal",1,"Évora",14,"Vila Viçosa",88,"Ciladas","Parish","Parish",NA,NA
89,182,"PRT","Portugal",1,"Évora",14,"Vila Viçosa",89,"Pardais","Parish","Parish",NA,NA
90,182,"PRT","Portugal",1,"Évora",14,"Vila Viçosa",90,"Vila Viçosa (Conceição)","Parish","Parish",NA,NA
91,182,"PRT","Portugal",1,"Évora",14,"Vila Viçosa",91,"Vila Viçosa (São Bartolomeu)","Parish","Parish",NA,NA
92,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",92,"Óis Da Ribeira","Parish","Parish",NA,NA
93,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",93,"Águeda","Parish","Parish",NA,"Agueda"
94,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",94,"Agadão","Parish","Parish",NA,NA
95,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",95,"Aguada De Baixo","Parish","Parish",NA,NA
96,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",96,"Aguada De Cima","Parish","Parish",NA,NA
97,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",97,"Barrô","Parish","Parish",NA,NA
98,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",98,"Belazaima Do Chão","Parish","Parish",NA,NA
99,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",99,"Borralha","Parish","Parish",NA,NA
100,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",100,"Castanheira Do Vouga","Parish","Parish",NA,NA
101,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",101,"Espinhel","Parish","Parish",NA,NA
102,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",102,"Fermentelos","Parish","Parish",NA,NA
103,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",103,"Lamas Do Vouga","Parish","Parish",NA,NA
104,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",104,"Macieira De Alcoba","Parish","Parish",NA,NA
105,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",105,"Macinhata Do Vouga","Parish","Parish",NA,NA
106,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",106,"Préstimo","Parish","Parish",NA,NA
107,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",107,"Recardães","Parish","Parish",NA,NA
108,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",108,"Segadães","Parish","Parish",NA,NA
109,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",109,"Travassô","Parish","Parish",NA,NA
110,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",110,"Trofa","Parish","Parish",NA,NA
111,182,"PRT","Portugal",2,"Aveiro",15,"Águeda",111,"Valongo Do Vouga","Parish","Parish",NA,NA
112,182,"PRT","Portugal",2,"Aveiro",16,"Ílhavo",112,"Ílhavo (São Salvador)","Parish","Parish",NA,NA
113,182,"PRT","Portugal",2,"Aveiro",16,"Ílhavo",113,"Gafanha Da Encarnação","Parish","Parish",NA,NA
114,182,"PRT","Portugal",2,"Aveiro",16,"Ílhavo",114,"Gafanha Da Nazaré","Parish","Parish",NA,NA
115,182,"PRT","Portugal",2,"Aveiro",16,"Ílhavo",115,"Gafanha Do Carmo","Parish","Parish",NA,NA
116,182,"PRT","Portugal",2,"Aveiro",17,"Albergaria-a-Velha",116,"Albergaria-A-Velha","Parish","Parish",NA,NA
117,182,"PRT","Portugal",2,"Aveiro",17,"Albergaria-a-Velha",117,"Alquerubim","Parish","Parish",NA,NA
118,182,"PRT","Portugal",2,"Aveiro",17,"Albergaria-a-Velha",118,"Angeja","Parish","Parish",NA,NA
119,182,"PRT","Portugal",2,"Aveiro",17,"Albergaria-a-Velha",119,"Branca","Parish","Parish",NA,NA
120,182,"PRT","Portugal",2,"Aveiro",17,"Albergaria-a-Velha",120,"Frossos","Parish","Parish",NA,NA
121,182,"PRT","Portugal",2,"Aveiro",17,"Albergaria-a-Velha",121,"Ribeira De Fráguas","Parish","Parish",NA,NA
122,182,"PRT","Portugal",2,"Aveiro",17,"Albergaria-a-Velha",122,"São João De Loure","Parish","Parish",NA,NA
123,182,"PRT","Portugal",2,"Aveiro",17,"Albergaria-a-Velha",123,"Valmaior","Parish","Parish",NA,NA
124,182,"PRT","Portugal",2,"Aveiro",18,"Anadia",124,"Óis Do Bairro","Parish","Parish",NA,NA
125,182,"PRT","Portugal",2,"Aveiro",18,"Anadia",125,"Aguim","Parish","Parish",NA,NA
126,182,"PRT","Portugal",2,"Aveiro",18,"Anadia",126,"Amoreira Da Gândara","Parish","Parish",NA,NA
127,182,"PRT","Portugal",2,"Aveiro",18,"Anadia",127,"Ancas","Parish","Parish",NA,NA
128,182,"PRT","Portugal",2,"Aveiro",18,"Anadia",128,"Arcos","Parish","Parish",NA,NA
129,182,"PRT","Portugal",2,"Aveiro",18,"Anadia",129,"Avelãs De Caminho","Parish","Parish",NA,NA
130,182,"PRT","Portugal",2,"Aveiro",18,"Anadia",130,"Avelãs De Cima","Parish","Parish",NA,NA
131,182,"PRT","Portugal",2,"Aveiro",18,"Anadia",131,"Mogofores","Parish","Parish",NA,NA
132,182,"PRT","Portugal",2,"Aveiro",18,"Anadia",132,"Moita","Parish","Parish",NA,NA
133,182,"PRT","Portugal",2,"Aveiro",18,"Anadia",133,"Paredes Do Bairro","Parish","Parish",NA,NA
134,182,"PRT","Portugal",2,"Aveiro",18,"Anadia",134,"São Lourenço Do Bairro","Parish","Parish",NA,NA
135,182,"PRT","Portugal",2,"Aveiro",18,"Anadia",135,"Sangalhos","Parish","Parish",NA,NA
136,182,"PRT","Portugal",2,"Aveiro",18,"Anadia",136,"Tamengos","Parish","Parish",NA,NA
137,182,"PRT","Portugal",2,"Aveiro",18,"Anadia",137,"Vila Nova De Monsarros","Parish","Parish",NA,NA
138,182,"PRT","Portugal",2,"Aveiro",18,"Anadia",138,"Vilarinho Do Bairro","Parish","Parish",NA,NA
139,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",139,"Albergaria Da Serra","Parish","Parish",NA,NA
140,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",140,"Alvarenga","Parish","Parish",NA,NA
141,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",141,"Arouca","Parish","Parish",NA,NA
142,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",142,"Burgo","Parish","Parish",NA,NA
143,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",143,"Cabreiros","Parish","Parish",NA,NA
144,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",144,"Canelas","Parish","Parish",NA,NA
145,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",145,"Chave","Parish","Parish",NA,NA
146,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",146,"Covelo De Paivó","Parish","Parish",NA,NA
147,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",147,"Escariz","Parish","Parish",NA,NA
148,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",148,"Espiunca","Parish","Parish",NA,NA
149,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",149,"Fermedo","Parish","Parish",NA,NA
150,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",150,"Janarde","Parish","Parish",NA,NA
151,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",151,"Mansores","Parish","Parish",NA,NA
152,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",152,"Moldes","Parish","Parish",NA,NA
153,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",153,"Rossas","Parish","Parish",NA,NA
154,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",154,"São Miguel Do Mato","Parish","Parish",NA,NA
155,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",155,"Santa Eulália","Parish","Parish",NA,NA
156,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",156,"Tropeço","Parish","Parish",NA,NA
157,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",157,"Urrô","Parish","Parish",NA,NA
158,182,"PRT","Portugal",2,"Aveiro",19,"Arouca",158,"Várzea","Parish","Parish",NA,NA
159,182,"PRT","Portugal",2,"Aveiro",20,"Aveiro",159,"Aradas","Parish","Parish",NA,NA
160,182,"PRT","Portugal",2,"Aveiro",20,"Aveiro",160,"Cacia","Parish","Parish",NA,NA
161,182,"PRT","Portugal",2,"Aveiro",20,"Aveiro",161,"Eirol","Parish","Parish",NA,NA
162,182,"PRT","Portugal",2,"Aveiro",20,"Aveiro",162,"Eixo","Parish","Parish",NA,NA
163,182,"PRT","Portugal",2,"Aveiro",20,"Aveiro",163,"Esgueira","Parish","Parish",NA,NA
164,182,"PRT","Portugal",2,"Aveiro",20,"Aveiro",164,"Glória","Parish","Parish",NA,NA
165,182,"PRT","Portugal",2,"Aveiro",20,"Aveiro",165,"Nariz","Parish","Parish",NA,NA
166,182,"PRT","Portugal",2,"Aveiro",20,"Aveiro",166,"Nossa Senhora De Fátima","Parish","Parish",NA,NA
167,182,"PRT","Portugal",2,"Aveiro",20,"Aveiro",167,"Oliveirinha","Parish","Parish",NA,NA
168,182,"PRT","Portugal",2,"Aveiro",20,"Aveiro",168,"Requeixo","Parish","Parish",NA,NA
169,182,"PRT","Portugal",2,"Aveiro",20,"Aveiro",169,"São Bernardo","Parish","Parish",NA,NA
170,182,"PRT","Portugal",2,"Aveiro",20,"Aveiro",170,"São Jacinto","Parish","Parish",NA,NA
171,182,"PRT","Portugal",2,"Aveiro",20,"Aveiro",171,"Santa Joana","Parish","Parish",NA,NA
172,182,"PRT","Portugal",2,"Aveiro",20,"Aveiro",172,"Vera Cruz","Parish","Parish",NA,NA
173,182,"PRT","Portugal",2,"Aveiro",21,"Castelo de Paiva",173,"Bairros","Parish","Parish",NA,NA
174,182,"PRT","Portugal",2,"Aveiro",21,"Castelo de Paiva",174,"Fornos","Parish","Parish",NA,NA
175,182,"PRT","Portugal",2,"Aveiro",21,"Castelo de Paiva",175,"Paraíso","Parish","Parish",NA,NA
176,182,"PRT","Portugal",2,"Aveiro",21,"Castelo de Paiva",176,"Pedorido","Parish","Parish",NA,NA
177,182,"PRT","Portugal",2,"Aveiro",21,"Castelo de Paiva",177,"Raiva","Parish","Parish",NA,NA
178,182,"PRT","Portugal",2,"Aveiro",21,"Castelo de Paiva",178,"Real","Parish","Parish",NA,NA
179,182,"PRT","Portugal",2,"Aveiro",21,"Castelo de Paiva",179,"São Martinho De Sardoura","Parish","Parish",NA,NA
180,182,"PRT","Portugal",2,"Aveiro",21,"Castelo de Paiva",180,"Santa Maria De Sardoura","Parish","Parish",NA,NA
181,182,"PRT","Portugal",2,"Aveiro",21,"Castelo de Paiva",181,"Sobrado","Parish","Parish",NA,NA
182,182,"PRT","Portugal",2,"Aveiro",22,"Espinho",182,"Anta","Parish","Parish",NA,NA
183,182,"PRT","Portugal",2,"Aveiro",22,"Espinho",183,"Espinho","Parish","Parish",NA,NA
184,182,"PRT","Portugal",2,"Aveiro",22,"Espinho",184,"Guetim","Parish","Parish",NA,NA
185,182,"PRT","Portugal",2,"Aveiro",22,"Espinho",185,"Paramos","Parish","Parish",NA,NA
186,182,"PRT","Portugal",2,"Aveiro",22,"Espinho",186,"Silvalde","Parish","Parish",NA,NA
187,182,"PRT","Portugal",2,"Aveiro",23,"Estarreja",187,"Avanca","Parish","Parish",NA,NA
188,182,"PRT","Portugal",2,"Aveiro",23,"Estarreja",188,"Beduído","Parish","Parish",NA,NA
189,182,"PRT","Portugal",2,"Aveiro",23,"Estarreja",189,"Canelas","Parish","Parish",NA,NA
190,182,"PRT","Portugal",2,"Aveiro",23,"Estarreja",190,"Fermelã","Parish","Parish",NA,NA
191,182,"PRT","Portugal",2,"Aveiro",23,"Estarreja",191,"Pardilhó","Parish","Parish",NA,NA
192,182,"PRT","Portugal",2,"Aveiro",23,"Estarreja",192,"Salreu","Parish","Parish",NA,NA
193,182,"PRT","Portugal",2,"Aveiro",23,"Estarreja",193,"Veiros","Parish","Parish",NA,NA
194,182,"PRT","Portugal",2,"Aveiro",24,"Mealhada",194,"Antes","Parish","Parish",NA,NA
195,182,"PRT","Portugal",2,"Aveiro",24,"Mealhada",195,"Barcouço","Parish","Parish",NA,NA
196,182,"PRT","Portugal",2,"Aveiro",24,"Mealhada",196,"Casal Comba","Parish","Parish",NA,NA
197,182,"PRT","Portugal",2,"Aveiro",24,"Mealhada",197,"Luso","Parish","Parish",NA,NA
198,182,"PRT","Portugal",2,"Aveiro",24,"Mealhada",198,"Mealhada","Parish","Parish",NA,NA
199,182,"PRT","Portugal",2,"Aveiro",24,"Mealhada",199,"Pampilhosa","Parish","Parish",NA,NA
200,182,"PRT","Portugal",2,"Aveiro",24,"Mealhada",200,"Vacariça","Parish","Parish",NA,NA
201,182,"PRT","Portugal",2,"Aveiro",24,"Mealhada",201,"Ventosa Do Bairro","Parish","Parish",NA,NA
202,182,"PRT","Portugal",2,"Aveiro",25,"Murtosa",202,"Bunheiro","Parish","Parish",NA,NA
203,182,"PRT","Portugal",2,"Aveiro",25,"Murtosa",203,"Monte","Parish","Parish",NA,NA
204,182,"PRT","Portugal",2,"Aveiro",25,"Murtosa",204,"Murtosa","Parish","Parish",NA,NA
205,182,"PRT","Portugal",2,"Aveiro",25,"Murtosa",205,"Torreira","Parish","Parish",NA,NA
206,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",206,"Carregosa","Parish","Parish",NA,NA
207,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",207,"Cesar","Parish","Parish",NA,NA
208,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",208,"Fajões","Parish","Parish",NA,NA
209,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",209,"Loureiro","Parish","Parish",NA,NA
210,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",210,"Macinhata Da Seixa","Parish","Parish",NA,NA
211,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",211,"Madail","Parish","Parish",NA,NA
212,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",212,"Nacieira De Sarnes","Parish","Parish",NA,NA
213,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",213,"Nogueira Do Cravo","Parish","Parish",NA,NA
214,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",214,"Oliveira De Azeméis","Parish","Parish",NA,NA
215,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",215,"Ossela","Parish","Parish",NA,NA
216,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",216,"Palmaz","Parish","Parish",NA,NA
217,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",217,"Pindelo","Parish","Parish",NA,NA
218,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",218,"Pinheiro Da Bemposta","Parish","Parish",NA,NA
219,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",219,"São Martinho Da Gândara","Parish","Parish",NA,NA
220,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",220,"São Roque","Parish","Parish",NA,NA
221,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",221,"Santiago De Riba-Ul","Parish","Parish",NA,NA
222,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",222,"Travanca","Parish","Parish",NA,NA
223,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",223,"Ul","Parish","Parish",NA,NA
224,182,"PRT","Portugal",2,"Aveiro",26,"Oliveira de Azeméis",224,"Vila De Cucujães","Parish","Parish",NA,NA
225,182,"PRT","Portugal",2,"Aveiro",27,"Oliveira do Bairro",225,"Bustos","Parish","Parish",NA,NA
226,182,"PRT","Portugal",2,"Aveiro",27,"Oliveira do Bairro",226,"Mamarrosa","Parish","Parish",NA,NA
227,182,"PRT","Portugal",2,"Aveiro",27,"Oliveira do Bairro",227,"Oiã","Parish","Parish",NA,NA
228,182,"PRT","Portugal",2,"Aveiro",27,"Oliveira do Bairro",228,"Oliveira Do Bairro","Parish","Parish",NA,NA
229,182,"PRT","Portugal",2,"Aveiro",27,"Oliveira do Bairro",229,"Palhaça","Parish","Parish",NA,NA
230,182,"PRT","Portugal",2,"Aveiro",27,"Oliveira do Bairro",230,"Troviscal","Parish","Parish",NA,NA
231,182,"PRT","Portugal",2,"Aveiro",28,"Ovar",231,"Arada","Parish","Parish",NA,NA
232,182,"PRT","Portugal",2,"Aveiro",28,"Ovar",232,"Cortegaça","Parish","Parish",NA,NA
233,182,"PRT","Portugal",2,"Aveiro",28,"Ovar",233,"Esmoriz","Parish","Parish",NA,NA
234,182,"PRT","Portugal",2,"Aveiro",28,"Ovar",234,"Maceda","Parish","Parish",NA,NA
235,182,"PRT","Portugal",2,"Aveiro",28,"Ovar",235,"Ovar","Parish","Parish",NA,NA
236,182,"PRT","Portugal",2,"Aveiro",28,"Ovar",236,"São João","Parish","Parish",NA,NA
237,182,"PRT","Portugal",2,"Aveiro",28,"Ovar",237,"São Vicente De Pereira Jusã","Parish","Parish",NA,NA
238,182,"PRT","Portugal",2,"Aveiro",28,"Ovar",238,"Válega","Parish","Parish",NA,NA
239,182,"PRT","Portugal",2,"Aveiro",29,"São João da Madeira",239,"São João Da Madeira","Parish","Parish",NA,NA
240,182,"PRT","Portugal",2,"Aveiro",30,"Santa Maria da Feira",240,"Argoncilhe","Parish","Parish",NA,NA
241,182,"PRT","Portugal",2,"Aveiro",30,"Santa Maria da Feira",241,"Arrifana","Parish","Parish",NA,NA
242,182,"PRT","Portugal",2,"Aveiro",30,"Santa Maria da Feira",242,"Caldas De São Jorge","Parish","Parish",NA,NA
